,C,D,timestamp,sample_number,ads_status,ads_gpio,loff_statn,loff_statp,extra,channel_data,data_hex,data_raw
40,200,b'\x9c\xeajc(\x00\x00\x00\xc0\x00\x00\xfck\x17\xf3\xeb\xd5\xfd\x1cF\xfe^\x98\xff\x89\xf3\xfe5\xff\xffl\xd6\xfb`\x8f',1667951260,40,12582912,0,0,0,12,"[-234729, -791595, -189370, -106856, -30221, -117249, -37674, -302961]",9c:ea:6a:63:28:00:00:00:c0:00:00:fc:6b:17:f3:eb:d5:fd:1c:46:fe:5e:98:ff:89:f3:fe:35:ff:ff:6c:d6:fb:60:8f,b'\x9c\xeajc(\x00\x00\x00\xc0\x00\x00\xfck\x17\xf3\xeb\xd5\xfd\x1cF\xfe^\x98\xff\x89\xf3\xfe5\xff\xffl\xd6\xfb`\x8f'
41,200,b'<\xfajc)\x00\x00\x00\xc0\x00\x00\xfcj\xab\xf3\xebS\xfd\x1c&\xfe^\x84\xff\x89\xc5\xfe5\xc6\xffl\x8b\xfb`\xc0',1667955260,41,12582912,0,0,0,12,"[-234837, -791725, -189402, -106876, -30267, -117306, -37749, -302912]",3c:fa:6a:63:29:00:00:00:c0:00:00:fc:6a:ab:f3:eb:53:fd:1c:26:fe:5e:84:ff:89:c5:fe:35:c6:ff:6c:8b:fb:60:c0,b'<\xfajc)\x00\x00\x00\xc0\x00\x00\xfcj\xab\xf3\xebS\xfd\x1c&\xfe^\x84\xff\x89\xc5\xfe5\xc6\xffl\x8b\xfb`\xc0'
42,200,"b'\xdb\tkc*\x00\x00\x00\xc0\x00\x00\xfcty\xf3\xf2\xe2\xfd""/\xfec\x10\xff\x8e\x17\xfe9\xe0\xffp&\xfbd\t'",1667959259,42,12582912,0,0,0,12,"[-232327, -789790, -187857, -105712, -29161, -116256, -36826, -302071]",db:09:6b:63:2a:00:00:00:c0:00:00:fc:74:79:f3:f2:e2:fd:22:2f:fe:63:10:ff:8e:17:fe:39:e0:ff:70:26:fb:64:09,"b'\xdb\tkc*\x00\x00\x00\xc0\x00\x00\xfcty\xf3\xf2\xe2\xfd""/\xfec\x10\xff\x8e\x17\xfe9\xe0\xffp&\xfbd\t'"
43,200,b'{\x19kc+\x00\x00\x00\xc0\x00\x00\xfcwD\xf3\xf5;\xfd#\xc4\xfedE\xff\x8e\xe5\xfe;&\xffq\x13\xfbd\xd6',1667963259,43,12582912,0,0,0,12,"[-231612, -789189, -187452, -105403, -28955, -115930, -36589, -301866]",7b:19:6b:63:2b:00:00:00:c0:00:00:fc:77:44:f3:f5:3b:fd:23:c4:fe:64:45:ff:8e:e5:fe:3b:26:ff:71:13:fb:64:d6,b'{\x19kc+\x00\x00\x00\xc0\x00\x00\xfcwD\xf3\xf5;\xfd#\xc4\xfedE\xff\x8e\xe5\xfe;&\xffq\x13\xfbd\xd6'
44,200,"b'\x1b)kc,\x00\x00\x00\xc0\x00\x00\xfcl\xa7\xf3\xed\x03\xfd\x1dW\xfe_\x10\xff\x89\xc8\xfe6\xd9\xffm\x1c\xfba\x9a'",1667967259,44,12582912,0,0,0,12,"[-234329, -791293, -189097, -106736, -30264, -117031, -37604, -302694]",1b:29:6b:63:2c:00:00:00:c0:00:00:fc:6c:a7:f3:ed:03:fd:1d:57:fe:5f:10:ff:89:c8:fe:36:d9:ff:6d:1c:fb:61:9a,"b'\x1b)kc,\x00\x00\x00\xc0\x00\x00\xfcl\xa7\xf3\xed\x03\xfd\x1dW\xfe_\x10\xff\x89\xc8\xfe6\xd9\xffm\x1c\xfba\x9a'"
45,200,b'\xb68kc-\x00\x00\x00\xc0\x00\x00\xfcja\xf3\xeb%\xfd\x1c\x1a\xfe^)\xff\x88\xc3\xfe5\xdf\xfflK\xfbaM',1667971254,45,12582912,0,0,0,12,"[-234911, -791771, -189414, -106967, -30525, -117281, -37813, -302771]",b6:38:6b:63:2d:00:00:00:c0:00:00:fc:6a:61:f3:eb:25:fd:1c:1a:fe:5e:29:ff:88:c3:fe:35:df:ff:6c:4b:fb:61:4d,b'\xb68kc-\x00\x00\x00\xc0\x00\x00\xfcja\xf3\xeb%\xfd\x1c\x1a\xfe^)\xff\x88\xc3\xfe5\xdf\xfflK\xfbaM'
46,200,b'VHkc.\x00\x00\x00\xc0\x00\x00\xfcr\xd0\xf3\xf1\xad\xfd!!\xfeb!\xff\x8cn\xfe9h\xffo=\xfbd\x17',1667975254,46,12582912,0,0,0,12,"[-232752, -790099, -188127, -105951, -29586, -116376, -37059, -302057]",56:48:6b:63:2e:00:00:00:c0:00:00:fc:72:d0:f3:f1:ad:fd:21:21:fe:62:21:ff:8c:6e:fe:39:68:ff:6f:3d:fb:64:17,b'VHkc.\x00\x00\x00\xc0\x00\x00\xfcr\xd0\xf3\xf1\xad\xfd!!\xfeb!\xff\x8cn\xfe9h\xffo=\xfbd\x17'
47,200,b'\xf6Wkc/\x00\x00\x00\xc0\x00\x00\xfcx\xb3\xf3\xf6S\xfd$\x8d\xfed\xd4\xff\x8e\xad\xfe;\xed\xffq4\xfbe\xdf',1667979254,47,12582912,0,0,0,12,"[-231245, -788909, -187251, -105260, -29011, -115731, -36556, -301601]",f6:57:6b:63:2f:00:00:00:c0:00:00:fc:78:b3:f3:f6:53:fd:24:8d:fe:64:d4:ff:8e:ad:fe:3b:ed:ff:71:34:fb:65:df,b'\xf6Wkc/\x00\x00\x00\xc0\x00\x00\xfcx\xb3\xf3\xf6S\xfd$\x8d\xfed\xd4\xff\x8e\xad\xfe;\xed\xffq4\xfbe\xdf'
48,200,b'\x95gkc0\x00\x00\x00\xc0\x00\x00\xfcn\xa0\xf3\xee\x88\xfd\x1e\x8a\xfe`\x00\xff\x89\xbc\xfe7\xd5\xffmt\xfbb\xc5',1667983253,48,12582912,0,0,0,12,"[-233824, -790904, -188790, -106496, -30276, -116779, -37516, -302395]",95:67:6b:63:30:00:00:00:c0:00:00:fc:6e:a0:f3:ee:88:fd:1e:8a:fe:60:00:ff:89:bc:fe:37:d5:ff:6d:74:fb:62:c5,b'\x95gkc0\x00\x00\x00\xc0\x00\x00\xfcn\xa0\xf3\xee\x88\xfd\x1e\x8a\xfe`\x00\xff\x89\xbc\xfe7\xd5\xffmt\xfbb\xc5'
49,200,b'5wkc1\x00\x00\x00\xc0\x00\x00\xfcj\x88\xf3\xeb/\xfd\x1c@\xfe^8\xff\x87\xe4\xfe6\x1f\xffl\t\xfba\xf4',1667987253,49,12582912,0,0,0,12,"[-234872, -791761, -189376, -106952, -30748, -117217, -37879, -302604]",35:77:6b:63:31:00:00:00:c0:00:00:fc:6a:88:f3:eb:2f:fd:1c:40:fe:5e:38:ff:87:e4:fe:36:1f:ff:6c:09:fb:61:f4,b'5wkc1\x00\x00\x00\xc0\x00\x00\xfcj\x88\xf3\xeb/\xfd\x1c@\xfe^8\xff\x87\xe4\xfe6\x1f\xffl\t\xfba\xf4'
50,200,b'\xd4\x86kc2\x00\x00\x00\xc0\x00\x00\xfcqA\xf3\xf0s\xfd 2\xfeaG\xff\x8a\xe3\xfe8\xfb\xffnS\xfbd6',1667991252,50,12582912,0,0,0,12,"[-233151, -790413, -188366, -106169, -29981, -116485, -37293, -302026]",d4:86:6b:63:32:00:00:00:c0:00:00:fc:71:41:f3:f0:73:fd:20:32:fe:61:47:ff:8a:e3:fe:38:fb:ff:6e:53:fb:64:36,b'\xd4\x86kc2\x00\x00\x00\xc0\x00\x00\xfcqA\xf3\xf0s\xfd 2\xfeaG\xff\x8a\xe3\xfe8\xfb\xffnS\xfbd6'
51,200,b't\x96kc3\x00\x00\x00\xc0\x00\x00\xfcy\x95\xf3\xf6\xee\xfd%!\xfee6\xff\x8eX\xfe<\x88\xffq3\xfbf\xcf',1667995252,51,12582912,0,0,0,12,"[-231019, -788754, -187103, -105162, -29096, -115576, -36557, -301361]",74:96:6b:63:33:00:00:00:c0:00:00:fc:79:95:f3:f6:ee:fd:25:21:fe:65:36:ff:8e:58:fe:3c:88:ff:71:33:fb:66:cf,b't\x96kc3\x00\x00\x00\xc0\x00\x00\xfcy\x95\xf3\xf6\xee\xfd%!\xfee6\xff\x8eX\xfe<\x88\xffq3\xfbf\xcf'
52,200,b'\x14\xa6kc4\x00\x00\x00\xc0\x00\x00\xfcp\xd0\xf3\xf0N\xfd\x1f\xd7\xfe`\xee\xff\x89\xe7\xfe9\x02\xffm\xdb\xfbd\x1b',1667999252,52,12582912,0,0,0,12,"[-233264, -790450, -188457, -106258, -30233, -116478, -37413, -302053]",14:a6:6b:63:34:00:00:00:c0:00:00:fc:70:d0:f3:f0:4e:fd:1f:d7:fe:60:ee:ff:89:e7:fe:39:02:ff:6d:db:fb:64:1b,b'\x14\xa6kc4\x00\x00\x00\xc0\x00\x00\xfcp\xd0\xf3\xf0N\xfd\x1f\xd7\xfe`\xee\xff\x89\xe7\xfe9\x02\xffm\xdb\xfbd\x1b'
53,200,b'\xb3\xb5kc5\x00\x00\x00\xc0\x00\x00\xfcj\xe2\xf3\xeb\x85\xfd\x1c\xac\xfe^B\xff\x878\xfe6\x93\xffk\xc7\xfbb\xc0',1668003251,53,12582912,0,0,0,12,"[-234782, -791675, -189268, -106942, -30920, -117101, -37945, -302400]",b3:b5:6b:63:35:00:00:00:c0:00:00:fc:6a:e2:f3:eb:85:fd:1c:ac:fe:5e:42:ff:87:38:fe:36:93:ff:6b:c7:fb:62:c0,b'\xb3\xb5kc5\x00\x00\x00\xc0\x00\x00\xfcj\xe2\xf3\xeb\x85\xfd\x1c\xac\xfe^B\xff\x878\xfe6\x93\xffk\xc7\xfbb\xc0'
54,200,b'S\xc5kc6\x00\x00\x00\xc0\x00\x00\xfco\xc9\xf3\xefY\xfd\x1f\xce\xfe`w\xff\x89?\xfe8r\xffmp\xfbdw',1668007251,54,12582912,0,0,0,12,"[-233527, -790695, -188466, -106377, -30401, -116622, -37520, -301961]",53:c5:6b:63:36:00:00:00:c0:00:00:fc:6f:c9:f3:ef:59:fd:1f:ce:fe:60:77:ff:89:3f:fe:38:72:ff:6d:70:fb:64:77,b'S\xc5kc6\x00\x00\x00\xc0\x00\x00\xfco\xc9\xf3\xefY\xfd\x1f\xce\xfe`w\xff\x89?\xfe8r\xffmp\xfbdw'
55,200,b'\xf3\xd4kc7\x00\x00\x00\xc0\x00\x00\xfcy\xc3\xf3\xf7\x0c\xfd%\xcd\xfee2\xff\x8du\xfe<\x92\xffp\xec\xfbg\xd6',1668011251,55,12582912,0,0,0,12,"[-230973, -788724, -186931, -105166, -29323, -115566, -36628, -301098]",f3:d4:6b:63:37:00:00:00:c0:00:00:fc:79:c3:f3:f7:0c:fd:25:cd:fe:65:32:ff:8d:75:fe:3c:92:ff:70:ec:fb:67:d6,b'\xf3\xd4kc7\x00\x00\x00\xc0\x00\x00\xfcy\xc3\xf3\xf7\x0c\xfd%\xcd\xfee2\xff\x8du\xfe<\x92\xffp\xec\xfbg\xd6'
56,200,b'\x92\xe4kc8\x00\x00\x00\xc0\x00\x00\xfcs-\xf3\xf2$\xfd!\xa3\xfeb\x01\xff\x8a\x06\xfe:\t\xffn^\xfbe\xad',1668015250,56,12582912,0,0,0,12,"[-232659, -789980, -187997, -105983, -30202, -116215, -37282, -301651]",92:e4:6b:63:38:00:00:00:c0:00:00:fc:73:2d:f3:f2:24:fd:21:a3:fe:62:01:ff:8a:06:fe:3a:09:ff:6e:5e:fb:65:ad,b'\x92\xe4kc8\x00\x00\x00\xc0\x00\x00\xfcs-\xf3\xf2$\xfd!\xa3\xfeb\x01\xff\x8a\x06\xfe:\t\xffn^\xfbe\xad'
57,200,b'2\xf4kc9\x00\x00\x00\xc0\x00\x00\xfck\x83\xf3\xeb\xf4\xfd\x1d\x12\xfe^\x87\xff\x86\xac\xfe7\x05\xffk\xb9\xfbc\x84',1668019250,57,12582912,0,0,0,12,"[-234621, -791564, -189166, -106873, -31060, -116987, -37959, -302204]",32:f4:6b:63:39:00:00:00:c0:00:00:fc:6b:83:f3:eb:f4:fd:1d:12:fe:5e:87:ff:86:ac:fe:37:05:ff:6b:b9:fb:63:84,b'2\xf4kc9\x00\x00\x00\xc0\x00\x00\xfck\x83\xf3\xeb\xf4\xfd\x1d\x12\xfe^\x87\xff\x86\xac\xfe7\x05\xffk\xb9\xfbc\x84'
58,200,b'\xd2\x03lc:\x00\x00\x00\xc0\x00\x00\xfcn\x93\xf3\xee^\xfd\x1e\xe8\xfe_\xc4\xff\x88\x15\xfe8#\xffl\xb6\xfbd\xa6',1668023250,58,12582912,0,0,0,12,"[-233837, -790946, -188696, -106556, -30699, -116701, -37706, -301914]",d2:03:6c:63:3a:00:00:00:c0:00:00:fc:6e:93:f3:ee:5e:fd:1e:e8:fe:5f:c4:ff:88:15:fe:38:23:ff:6c:b6:fb:64:a6,b'\xd2\x03lc:\x00\x00\x00\xc0\x00\x00\xfcn\x93\xf3\xee^\xfd\x1e\xe8\xfe_\xc4\xff\x88\x15\xfe8#\xffl\xb6\xfbd\xa6'
59,200,b'q\x13lc;\x00\x00\x00\xc0\x00\x00\xfcyJ\xf3\xf6\xa5\xfd%R\xfed\xdf\xff\x8c\xba\xfe<\xa1\xffpy\xfbhP',1668027249,59,12582912,0,0,0,12,"[-231094, -788827, -187054, -105249, -29510, -115551, -36743, -300976]",71:13:6c:63:3b:00:00:00:c0:00:00:fc:79:4a:f3:f6:a5:fd:25:52:fe:64:df:ff:8c:ba:fe:3c:a1:ff:70:79:fb:68:50,b'q\x13lc;\x00\x00\x00\xc0\x00\x00\xfcyJ\xf3\xf6\xa5\xfd%R\xfed\xdf\xff\x8c\xba\xfe<\xa1\xffpy\xfbhP'
60,200,"b'\r#lc<\x00\x00\x00\xc0\x00\x00\xfcu\x94\xf3\xf3\xf8\xfd""\xe6\xfeb\xff\xff\x8a\x82\xfe;A\xffn\xf3\xfbg\x10'",1668031245,60,12582912,0,0,0,12,"[-232044, -789512, -187674, -105729, -30078, -115903, -37133, -301296]",0d:23:6c:63:3c:00:00:00:c0:00:00:fc:75:94:f3:f3:f8:fd:22:e6:fe:62:ff:ff:8a:82:fe:3b:41:ff:6e:f3:fb:67:10,"b'\r#lc<\x00\x00\x00\xc0\x00\x00\xfcu\x94\xf3\xf3\xf8\xfd""\xe6\xfeb\xff\xff\x8a\x82\xfe;A\xffn\xf3\xfbg\x10'"
61,200,b'\xac2lc=\x00\x00\x00\xc0\x00\x00\xfcls\xf3\xec\x99\xfd\x1d\x9b\xfe^\xda\xff\x86Z\xfe7\x97\xffk\xc5\xfbdq',1668035244,61,12582912,0,0,0,12,"[-234381, -791399, -189029, -106790, -31142, -116841, -37947, -301967]",ac:32:6c:63:3d:00:00:00:c0:00:00:fc:6c:73:f3:ec:99:fd:1d:9b:fe:5e:da:ff:86:5a:fe:37:97:ff:6b:c5:fb:64:71,b'\xac2lc=\x00\x00\x00\xc0\x00\x00\xfcls\xf3\xec\x99\xfd\x1d\x9b\xfe^\xda\xff\x86Z\xfe7\x97\xffk\xc5\xfbdq'
62,200,b'LBlc>\x00\x00\x00\xc0\x00\x00\xfcm\xb2\xf3\xed\x90\xfd\x1e\x92\xfe_=\xff\x86\xdb\xfe8\x02\xffl\x1e\xfbe\x1c',1668039244,62,12582912,0,0,0,12,"[-234062, -791152, -188782, -106691, -31013, -116734, -37858, -301796]",4c:42:6c:63:3e:00:00:00:c0:00:00:fc:6d:b2:f3:ed:90:fd:1e:92:fe:5f:3d:ff:86:db:fe:38:02:ff:6c:1e:fb:65:1c,b'LBlc>\x00\x00\x00\xc0\x00\x00\xfcm\xb2\xf3\xed\x90\xfd\x1e\x92\xfe_=\xff\x86\xdb\xfe8\x02\xffl\x1e\xfbe\x1c'
63,200,b'\xecQlc?\x00\x00\x00\xc0\x00\x00\xfcxM\xf3\xf5\xbd\xfd$\xfc\xfedK\xff\x8bl\xfe<w\xffo\xdb\xfbh\xa5',1668043244,63,12582912,0,0,0,12,"[-231347, -789059, -187140, -105397, -29844, -115593, -36901, -300891]",ec:51:6c:63:3f:00:00:00:c0:00:00:fc:78:4d:f3:f5:bd:fd:24:fc:fe:64:4b:ff:8b:6c:fe:3c:77:ff:6f:db:fb:68:a5,b'\xecQlc?\x00\x00\x00\xc0\x00\x00\xfcxM\xf3\xf5\xbd\xfd$\xfc\xfedK\xff\x8bl\xfe<w\xffo\xdb\xfbh\xa5'
64,200,b'\x8balc@\x00\x00\x00\xc0\x00\x00\xfcw\xe0\xf3\xf5\x9a\xfd$\x91\xfec\xfe\xff\x8a\xb6\xfe<o\xffo\x8d\xfbhh',1668047243,64,12582912,0,0,0,12,"[-231456, -789094, -187247, -105474, -30026, -115601, -36979, -300952]",8b:61:6c:63:40:00:00:00:c0:00:00:fc:77:e0:f3:f5:9a:fd:24:91:fe:63:fe:ff:8a:b6:fe:3c:6f:ff:6f:8d:fb:68:68,b'\x8balc@\x00\x00\x00\xc0\x00\x00\xfcw\xe0\xf3\xf5\x9a\xfd$\x91\xfec\xfe\xff\x8a\xb6\xfe<o\xffo\x8d\xfbhh'
65,200,b'+qlcA\x00\x00\x00\xc0\x00\x00\xfcm\xb5\xf3\xed\x93\xfd\x1e\x82\xfe_\\\xff\x86\n\xfe8I\xffl\x01\xfbe]',1668051243,65,12582912,0,0,0,12,"[-234059, -791149, -188798, -106660, -31222, -116663, -37887, -301731]",2b:71:6c:63:41:00:00:00:c0:00:00:fc:6d:b5:f3:ed:93:fd:1e:82:fe:5f:5c:ff:86:0a:fe:38:49:ff:6c:01:fb:65:5d,b'+qlcA\x00\x00\x00\xc0\x00\x00\xfcm\xb5\xf3\xed\x93\xfd\x1e\x82\xfe_\\\xff\x86\n\xfe8I\xffl\x01\xfbe]'
66,200,"b""\xcb\x80lcB\x00\x00\x00\xc0\x00\x00\xfcm)\xf3\xed'\xfd\x1eJ\xfe^\xf4\xff\x85\xca\xfe8\x02\xffk\xca\xfbe|""",1668055243,66,12582912,0,0,0,12,"[-234199, -791257, -188854, -106764, -31286, -116734, -37942, -301700]",cb:80:6c:63:42:00:00:00:c0:00:00:fc:6d:29:f3:ed:27:fd:1e:4a:fe:5e:f4:ff:85:ca:fe:38:02:ff:6b:ca:fb:65:7c,"b""\xcb\x80lcB\x00\x00\x00\xc0\x00\x00\xfcm)\xf3\xed'\xfd\x1eJ\xfe^\xf4\xff\x85\xca\xfe8\x02\xffk\xca\xfbe|"""
67,200,b'k\x90lcC\x00\x00\x00\xc0\x00\x00\xfcv\xea\xf3\xf4\xac\xfd$\x1d\xfec\x93\xff\x89\xff\xfe<\x1a\xffoY\xfbh\xc7',1668059243,67,12582912,0,0,0,12,"[-231702, -789332, -187363, -105581, -30209, -115686, -37031, -300857]",6b:90:6c:63:43:00:00:00:c0:00:00:fc:76:ea:f3:f4:ac:fd:24:1d:fe:63:93:ff:89:ff:fe:3c:1a:ff:6f:59:fb:68:c7,b'k\x90lcC\x00\x00\x00\xc0\x00\x00\xfcv\xea\xf3\xf4\xac\xfd$\x1d\xfec\x93\xff\x89\xff\xfe<\x1a\xffoY\xfbh\xc7'
68,200,b'\n\xa0lcD\x00\x00\x00\xc0\x00\x00\xfcy\xd9\xf3\xf7\x13\xfd%\xbb\xfed\xdd\xff\x8a\xd6\xfe=p\xffpH\xfbi\x9e',1668063242,68,12582912,0,0,0,12,"[-230951, -788717, -186949, -105251, -29994, -115344, -36792, -300642]",0a:a0:6c:63:44:00:00:00:c0:00:00:fc:79:d9:f3:f7:13:fd:25:bb:fe:64:dd:ff:8a:d6:fe:3d:70:ff:70:48:fb:69:9e,b'\n\xa0lcD\x00\x00\x00\xc0\x00\x00\xfcy\xd9\xf3\xf7\x13\xfd%\xbb\xfed\xdd\xff\x8a\xd6\xfe=p\xffpH\xfbi\x9e'
69,200,b'\xaa\xaflcE\x00\x00\x00\xc0\x00\x00\xfco8\xf3\xee\xbf\xfd\x1fz\xfe_\xf3\xff\x85\xc5\xfe9\x0f\xfflR\xfbfo',1668067242,69,12582912,0,0,0,12,"[-233672, -790849, -188550, -106509, -31291, -116465, -37806, -301457]",aa:af:6c:63:45:00:00:00:c0:00:00:fc:6f:38:f3:ee:bf:fd:1f:7a:fe:5f:f3:ff:85:c5:fe:39:0f:ff:6c:52:fb:66:6f,b'\xaa\xaflcE\x00\x00\x00\xc0\x00\x00\xfco8\xf3\xee\xbf\xfd\x1fz\xfe_\xf3\xff\x85\xc5\xfe9\x0f\xfflR\xfbfo'
70,200,b'J\xbflcF\x00\x00\x00\xc0\x00\x00\xfcl\xc9\xf3\xec\xcf\xfd\x1eD\xfe^\xc5\xff\x84\xb7\xfe8\n\xffk\x8a\xfbf#',1668071242,70,12582912,0,0,0,12,"[-234295, -791345, -188860, -106811, -31561, -116726, -38006, -301533]",4a:bf:6c:63:46:00:00:00:c0:00:00:fc:6c:c9:f3:ec:cf:fd:1e:44:fe:5e:c5:ff:84:b7:fe:38:0a:ff:6b:8a:fb:66:23,b'J\xbflcF\x00\x00\x00\xc0\x00\x00\xfcl\xc9\xf3\xec\xcf\xfd\x1eD\xfe^\xc5\xff\x84\xb7\xfe8\n\xffk\x8a\xfbf#'
71,200,b'\xe9\xcelcG\x00\x00\x00\xc0\x00\x00\xfcu-\xf3\xf3N\xfd#}\xfeb\xac\xff\x88B\xfe;\x97\xffn{\xfbh\xe3',1668075241,71,12582912,0,0,0,12,"[-232147, -789682, -187523, -105812, -30654, -115817, -37253, -300829]",e9:ce:6c:63:47:00:00:00:c0:00:00:fc:75:2d:f3:f3:4e:fd:23:7d:fe:62:ac:ff:88:42:fe:3b:97:ff:6e:7b:fb:68:e3,b'\xe9\xcelcG\x00\x00\x00\xc0\x00\x00\xfcu-\xf3\xf3N\xfd#}\xfeb\xac\xff\x88B\xfe;\x97\xffn{\xfbh\xe3'
72,200,b'\x89\xdelcH\x00\x00\x00\xc0\x00\x00\xfc{0\xf3\xf8\x07\xfd&\xfe\xfeep\xff\x8a\x8b\xfe>*\xffp\x82\xfbj\xb6',1668079241,72,12582912,0,0,0,12,"[-230608, -788473, -186626, -105104, -30069, -115158, -36734, -300362]",89:de:6c:63:48:00:00:00:c0:00:00:fc:7b:30:f3:f8:07:fd:26:fe:fe:65:70:ff:8a:8b:fe:3e:2a:ff:70:82:fb:6a:b6,b'\x89\xdelcH\x00\x00\x00\xc0\x00\x00\xfc{0\xf3\xf8\x07\xfd&\xfe\xfeep\xff\x8a\x8b\xfe>*\xffp\x82\xfbj\xb6'
73,200,b'$\xeelcI\x00\x00\x00\xc0\x00\x00\xfcq \xf3\xf0Y\xfd \xbe\xfe`\xad\xff\x85\xb6\xfe:\r\xffl\xc4\xfbg\x96',1668083236,73,12582912,0,0,0,12,"[-233184, -790439, -188226, -106323, -31306, -116211, -37692, -301162]",24:ee:6c:63:49:00:00:00:c0:00:00:fc:71:20:f3:f0:59:fd:20:be:fe:60:ad:ff:85:b6:fe:3a:0d:ff:6c:c4:fb:67:96,b'$\xeelcI\x00\x00\x00\xc0\x00\x00\xfcq \xf3\xf0Y\xfd \xbe\xfe`\xad\xff\x85\xb6\xfe:\r\xffl\xc4\xfbg\x96'
74,200,b'\xc4\xfdlcJ\x00\x00\x00\xc0\x00\x00\xfcl\xe3\xf3\xec\xfe\xfd\x1e[\xfe^\xc9\xff\x83\xd8\xfe8M\xffkR\xfbf\xb3',1668087236,74,12582912,0,0,0,12,"[-234269, -791298, -188837, -106807, -31784, -116659, -38062, -301389]",c4:fd:6c:63:4a:00:00:00:c0:00:00:fc:6c:e3:f3:ec:fe:fd:1e:5b:fe:5e:c9:ff:83:d8:fe:38:4d:ff:6b:52:fb:66:b3,b'\xc4\xfdlcJ\x00\x00\x00\xc0\x00\x00\xfcl\xe3\xf3\xec\xfe\xfd\x1e[\xfe^\xc9\xff\x83\xd8\xfe8M\xffkR\xfbf\xb3'
75,200,"b'd\rmcK\x00\x00\x00\xc0\x00\x00\xfcs\x95\xf3\xf2.\xfd""_\xfea\xd3\xff\x86\xce\xfe;#\xffm\x9c\xfbi\t'",1668091236,75,12582912,0,0,0,12,"[-232555, -789970, -187809, -106029, -31026, -115933, -37476, -300791]",64:0d:6d:63:4b:00:00:00:c0:00:00:fc:73:95:f3:f2:2e:fd:22:5f:fe:61:d3:ff:86:ce:fe:3b:23:ff:6d:9c:fb:69:09,"b'd\rmcK\x00\x00\x00\xc0\x00\x00\xfcs\x95\xf3\xf2.\xfd""_\xfea\xd3\xff\x86\xce\xfe;#\xffm\x9c\xfbi\t'"
76,200,"b""\x03\x1dmcL\x00\x00\x00\xc0\x00\x00\xfc{\xfa\xf3\xf8\xb5\xfd'`\xfee\xcc\xff\x8a_\xfe>\xb8\xffp\x82\xfbk\xae""",1668095235,76,12582912,0,0,0,12,"[-230406, -788299, -186528, -105012, -30113, -115016, -36734, -300114]",03:1d:6d:63:4c:00:00:00:c0:00:00:fc:7b:fa:f3:f8:b5:fd:27:60:fe:65:cc:ff:8a:5f:fe:3e:b8:ff:70:82:fb:6b:ae,"b""\x03\x1dmcL\x00\x00\x00\xc0\x00\x00\xfc{\xfa\xf3\xf8\xb5\xfd'`\xfee\xcc\xff\x8a_\xfe>\xb8\xffp\x82\xfbk\xae"""
77,200,"b'\xa3,mcM\x00\x00\x00\xc0\x00\x00\xfcsS\xf3\xf2*\xfd""\x02\xfea\x84\xff\x85\xfa\xfe;9\xffmB\xfbh\xe0'",1668099235,77,12582912,0,0,0,12,"[-232621, -789974, -187902, -106108, -31238, -115911, -37566, -300832]",a3:2c:6d:63:4d:00:00:00:c0:00:00:fc:73:53:f3:f2:2a:fd:22:02:fe:61:84:ff:85:fa:fe:3b:39:ff:6d:42:fb:68:e0,"b'\xa3,mcM\x00\x00\x00\xc0\x00\x00\xfcsS\xf3\xf2*\xfd""\x02\xfea\x84\xff\x85\xfa\xfe;9\xffmB\xfbh\xe0'"
78,200,b'B<mcN\x00\x00\x00\xc0\x00\x00\xfcmZ\xf3\xedU\xfd\x1e\x9a\xfe^\xde\xff\x83@\xfe8\xc5\xffk3\xfbg_',1668103234,78,12582912,0,0,0,12,"[-234150, -791211, -188774, -106786, -31936, -116539, -38093, -301217]",42:3c:6d:63:4e:00:00:00:c0:00:00:fc:6d:5a:f3:ed:55:fd:1e:9a:fe:5e:de:ff:83:40:fe:38:c5:ff:6b:33:fb:67:5f,b'B<mcN\x00\x00\x00\xc0\x00\x00\xfcmZ\xf3\xedU\xfd\x1e\x9a\xfe^\xde\xff\x83@\xfe8\xc5\xffk3\xfbg_'
79,200,b'\xe2KmcO\x00\x00\x00\xc0\x00\x00\xfcr5\xf3\xf1!\xfd!\xbd\xfea\x03\xff\x85O\xfe:\x8f\xffl\xd8\xfbi\x19',1668107234,79,12582912,0,0,0,12,"[-232907, -790239, -187971, -106237, -31409, -116081, -37672, -300775]",e2:4b:6d:63:4f:00:00:00:c0:00:00:fc:72:35:f3:f1:21:fd:21:bd:fe:61:03:ff:85:4f:fe:3a:8f:ff:6c:d8:fb:69:19,b'\xe2KmcO\x00\x00\x00\xc0\x00\x00\xfcr5\xf3\xf1!\xfd!\xbd\xfea\x03\xff\x85O\xfe:\x8f\xffl\xd8\xfbi\x19'
80,200,"b""\x82[mcP\x00\x00\x00\xc0\x00\x00\xfc|8\xf3\xf8\xe0\xfd'\xcc\xfee\xc2\xff\x89\x8f\xfe>\xb0\xffpS\xfblK""",1668111234,80,12582912,0,0,0,12,"[-230344, -788256, -186420, -105022, -30321, -115024, -36781, -299957]",82:5b:6d:63:50:00:00:00:c0:00:00:fc:7c:38:f3:f8:e0:fd:27:cc:fe:65:c2:ff:89:8f:fe:3e:b0:ff:70:53:fb:6c:4b,"b""\x82[mcP\x00\x00\x00\xc0\x00\x00\xfc|8\xf3\xf8\xe0\xfd'\xcc\xfee\xc2\xff\x89\x8f\xfe>\xb0\xffpS\xfblK"""
