,C,D,timestamp,sample_number,ads_status,ads_gpio,loff_statn,loff_statp,extra,channel_data,data_hex,data_raw
76,200,b'\x03\xfbD\x15M\x00\x00\x00\xc0\x00\x00\xde\xd4\x8c\xb1\x01w\xde\xb0\x07\xe7\x00\xf2\xec\x88!\xef\x15-\xf1u4\xcf\x1bV',356842243,77,12582912,0,0,0,12,"[-2173812, -5176969, -2183161, -1638158, -1275871, -1108691, -953036, -3204266]",03:fb:44:15:4d:00:00:00:c0:00:00:de:d4:8c:b1:01:77:de:b0:07:e7:00:f2:ec:88:21:ef:15:2d:f1:75:34:cf:1b:56,b'\x03\xfbD\x15M\x00\x00\x00\xc0\x00\x00\xde\xd4\x8c\xb1\x01w\xde\xb0\x07\xe7\x00\xf2\xec\x88!\xef\x15-\xf1u4\xcf\x1bV'
77,200,b'\xa3\nE\x15N\x00\x00\x00\xc0\x00\x00\xde\xe6\xf3\xb0\xf5\xe9\xde\xbd\x8d\xe7\x0c\xde\xec\x82b\xef\r9\xf1u\x99\xcf&\xe8',356846243,78,12582912,0,0,0,12,"[-2169101, -5179927, -2179699, -1635106, -1277342, -1110727, -952935, -3201304]",a3:0a:45:15:4e:00:00:00:c0:00:00:de:e6:f3:b0:f5:e9:de:bd:8d:e7:0c:de:ec:82:62:ef:0d:39:f1:75:99:cf:26:e8,b'\xa3\nE\x15N\x00\x00\x00\xc0\x00\x00\xde\xe6\xf3\xb0\xf5\xe9\xde\xbd\x8d\xe7\x0c\xde\xec\x82b\xef\r9\xf1u\x99\xcf&\xe8'
78,200,b'?\x1aE\x15O\x00\x00\x00\xc0\x00\x00\xde\xed\xc0\xb0\xe0\xf9\xde\xc2\xaf\xe7\x11\x92\xecua\xee\xfeZ\xf1o.\xcf+c',356850239,79,12582912,0,0,0,12,"[-2167360, -5185287, -2178385, -1633902, -1280671, -1114534, -954578, -3200157]",3f:1a:45:15:4f:00:00:00:c0:00:00:de:ed:c0:b0:e0:f9:de:c2:af:e7:11:92:ec:75:61:ee:fe:5a:f1:6f:2e:cf:2b:63,b'?\x1aE\x15O\x00\x00\x00\xc0\x00\x00\xde\xed\xc0\xb0\xe0\xf9\xde\xc2\xaf\xe7\x11\x92\xecua\xee\xfeZ\xf1o.\xcf+c'
79,200,b'\xde)E\x15P\x00\x00\x00\xc0\x00\x00\xde\xdc\x11\xb0\xb9\xec\xde\xb6s\xe7\x06\xd1\xecZ_\xee\xe25\xf1[\xb4\xcf!.',356854238,80,12582912,0,0,0,12,"[-2171887, -5195284, -2181517, -1636655, -1287585, -1121739, -959564, -3202770]",de:29:45:15:50:00:00:00:c0:00:00:de:dc:11:b0:b9:ec:de:b6:73:e7:06:d1:ec:5a:5f:ee:e2:35:f1:5b:b4:cf:21:2e,b'\xde)E\x15P\x00\x00\x00\xc0\x00\x00\xde\xdc\x11\xb0\xb9\xec\xde\xb6s\xe7\x06\xd1\xecZ_\xee\xe25\xf1[\xb4\xcf!.'
80,200,"b'~9E\x15Q\x00\x00\x00\xc0\x00\x00\xde\xd8$\xb0\x9dx\xde\xb3\xfb\xe7\x05,\xecG\xf3\xee\xce/\xf1P5\xcf\x1fp'",356858238,81,12582912,0,0,0,12,"[-2172892, -5202568, -2182149, -1637076, -1292301, -1126865, -962507, -3203216]",7e:39:45:15:51:00:00:00:c0:00:00:de:d8:24:b0:9d:78:de:b3:fb:e7:05:2c:ec:47:f3:ee:ce:2f:f1:50:35:cf:1f:70,"b'~9E\x15Q\x00\x00\x00\xc0\x00\x00\xde\xd8$\xb0\x9dx\xde\xb3\xfb\xe7\x05,\xecG\xf3\xee\xce/\xf1P5\xcf\x1fp'"
81,200,b'\x1eIE\x15R\x00\x00\x00\xc0\x00\x00\xde\xe8%\xb0\x8f*\xde\xbfw\xe7\x0f\xab\xec@\xa0\xee\xc4\xb9\xf1OJ\xcf)g',356862238,82,12582912,0,0,0,12,"[-2168795, -5206230, -2179209, -1634389, -1294176, -1129287, -962742, -3200665]",1e:49:45:15:52:00:00:00:c0:00:00:de:e8:25:b0:8f:2a:de:bf:77:e7:0f:ab:ec:40:a0:ee:c4:b9:f1:4f:4a:cf:29:67,b'\x1eIE\x15R\x00\x00\x00\xc0\x00\x00\xde\xe8%\xb0\x8f*\xde\xbfw\xe7\x0f\xab\xec@\xa0\xee\xc4\xb9\xf1OJ\xcf)g'
82,200,"b'\xbdXE\x15S\x00\x00\x00\xc0\x00\x00\xde\xf4\x1a\xb0}u\xde\xc8\x7f\xe7\x17\xae\xec6\xe9\xee\xb8\xc7\xf1L\x12\xcf1,'",356866237,83,12582912,0,0,0,12,"[-2165734, -5210763, -2176897, -1632338, -1296663, -1132345, -963566, -3198676]",bd:58:45:15:53:00:00:00:c0:00:00:de:f4:1a:b0:7d:75:de:c8:7f:e7:17:ae:ec:36:e9:ee:b8:c7:f1:4c:12:cf:31:2c,"b'\xbdXE\x15S\x00\x00\x00\xc0\x00\x00\xde\xf4\x1a\xb0}u\xde\xc8\x7f\xe7\x17\xae\xec6\xe9\xee\xb8\xc7\xf1L\x12\xcf1,'"
83,200,b']hE\x15T\x00\x00\x00\xc0\x00\x00\xde\xe2\xfc\xb0V\x02\xde\xbd\xfa\xe7\x0e\x94\xec\x1c`\xee\x9c\xf1\xf19\x03\xcf(\x18',356870237,84,12582912,0,0,0,12,"[-2170116, -5220862, -2179590, -1634668, -1303456, -1139471, -968445, -3201000]",5d:68:45:15:54:00:00:00:c0:00:00:de:e2:fc:b0:56:02:de:bd:fa:e7:0e:94:ec:1c:60:ee:9c:f1:f1:39:03:cf:28:18,b']hE\x15T\x00\x00\x00\xc0\x00\x00\xde\xe2\xfc\xb0V\x02\xde\xbd\xfa\xe7\x0e\x94\xec\x1c`\xee\x9c\xf1\xf19\x03\xcf(\x18'
84,200,b'\xf8wE\x15U\x00\x00\x00\xc0\x00\x00\xde\xdb@\xb06O\xde\xba\x1c\xe7\nz\xec\x08\x19\xee\x86\xc6\xf1+\xab\xcf$\xcc',356874232,85,12582912,0,0,0,12,"[-2172096, -5228977, -2180580, -1635718, -1308647, -1145146, -971861, -3201844]",f8:77:45:15:55:00:00:00:c0:00:00:de:db:40:b0:36:4f:de:ba:1c:e7:0a:7a:ec:08:19:ee:86:c6:f1:2b:ab:cf:24:cc,b'\xf8wE\x15U\x00\x00\x00\xc0\x00\x00\xde\xdb@\xb06O\xde\xba\x1c\xe7\nz\xec\x08\x19\xee\x86\xc6\xf1+\xab\xcf$\xcc'
85,200,b'\x98\x87E\x15V\x00\x00\x00\xc0\x00\x00\xde\xe8\x19\xb0%\x18\xde\xc3\xea\xe7\x12\xf8\xeb\xff!\xee{@\xf1)\n\xcf-\x0f',356878232,86,12582912,0,0,0,12,"[-2168807, -5233384, -2178070, -1633544, -1310943, -1148096, -972534, -3199729]",98:87:45:15:56:00:00:00:c0:00:00:de:e8:19:b0:25:18:de:c3:ea:e7:12:f8:eb:ff:21:ee:7b:40:f1:29:0a:cf:2d:0f,b'\x98\x87E\x15V\x00\x00\x00\xc0\x00\x00\xde\xe8\x19\xb0%\x18\xde\xc3\xea\xe7\x12\xf8\xeb\xff!\xee{@\xf1)\n\xcf-\x0f'
86,200,b'8\x97E\x15W\x00\x00\x00\xc0\x00\x00\xde\xf8H\xb0\x16&\xde\xcf\xc7\xe7\x1d\x84\xeb\xf7\xd7\xeeqt\xf1(\x1a\xcf7B',356882232,87,12582912,0,0,0,12,"[-2164664, -5237210, -2175033, -1630844, -1312809, -1150604, -972774, -3197118]",38:97:45:15:57:00:00:00:c0:00:00:de:f8:48:b0:16:26:de:cf:c7:e7:1d:84:eb:f7:d7:ee:71:74:f1:28:1a:cf:37:42,b'8\x97E\x15W\x00\x00\x00\xc0\x00\x00\xde\xf8H\xb0\x16&\xde\xcf\xc7\xe7\x1d\x84\xeb\xf7\xd7\xeeqt\xf1(\x1a\xcf7B'
87,200,b'\xd7\xa6E\x15X\x00\x00\x00\xc0\x00\x00\xde\xea@\xaf\xef\xd0\xde\xc6\xa0\xe7\x16[\xeb\xdek\xeeV\x96\xf1\x16r\xcf/\x90',356886231,88,12582912,0,0,0,12,"[-2168256, -5247024, -2177376, -1632677, -1319317, -1157482, -977294, -3199088]",d7:a6:45:15:58:00:00:00:c0:00:00:de:ea:40:af:ef:d0:de:c6:a0:e7:16:5b:eb:de:6b:ee:56:96:f1:16:72:cf:2f:90,b'\xd7\xa6E\x15X\x00\x00\x00\xc0\x00\x00\xde\xea@\xaf\xef\xd0\xde\xc6\xa0\xe7\x16[\xeb\xdek\xeeV\x96\xf1\x16r\xcf/\x90'
88,200,b'w\xb6E\x15Y\x00\x00\x00\xc0\x00\x00\xde\xde\xfa\xaf\xcc\xc3\xde\xbf\xd4\xe7\x10\x96\xeb\xc8\x14\xee>\x87\xf1\x07}\xcf)\xf6',356890231,89,12582912,0,0,0,12,"[-2171142, -5255997, -2179116, -1634154, -1325036, -1163641, -981123, -3200522]",77:b6:45:15:59:00:00:00:c0:00:00:de:de:fa:af:cc:c3:de:bf:d4:e7:10:96:eb:c8:14:ee:3e:87:f1:07:7d:cf:29:f6,b'w\xb6E\x15Y\x00\x00\x00\xc0\x00\x00\xde\xde\xfa\xaf\xcc\xc3\xde\xbf\xd4\xe7\x10\x96\xeb\xc8\x14\xee>\x87\xf1\x07}\xcf)\xf6'
89,200,b'\x13\xc6E\x15Z\x00\x00\x00\xc0\x00\x00\xde\xe8f\xaf\xb8!\xde\xc7\x0f\xe7\x16\xb8\xeb\xbd\x10\xee1\x1e\xf1\x03\x14\xcf0E',356894227,90,12582912,0,0,0,12,"[-2168730, -5261279, -2177265, -1632584, -1327856, -1167074, -982252, -3198907]",13:c6:45:15:5a:00:00:00:c0:00:00:de:e8:66:af:b8:21:de:c7:0f:e7:16:b8:eb:bd:10:ee:31:1e:f1:03:14:cf:30:45,b'\x13\xc6E\x15Z\x00\x00\x00\xc0\x00\x00\xde\xe8f\xaf\xb8!\xde\xc7\x0f\xe7\x16\xb8\xeb\xbd\x10\xee1\x1e\xf1\x03\x14\xcf0E'
90,200,"b'\xb2\xd5E\x15[\x00\x00\x00\xc0\x00\x00\xde\xfbY\xaf\xaar\xde\xd4\xef\xe7""\xea\xeb\xb7\x86\xee(\xb8\xf1\x03\xd7\xcf< '",356898226,91,12582912,0,0,0,12,"[-2163879, -5264782, -2173713, -1629462, -1329274, -1169224, -982057, -3195872]",b2:d5:45:15:5b:00:00:00:c0:00:00:de:fb:59:af:aa:72:de:d4:ef:e7:22:ea:eb:b7:86:ee:28:b8:f1:03:d7:cf:3c:20,"b'\xb2\xd5E\x15[\x00\x00\x00\xc0\x00\x00\xde\xfbY\xaf\xaar\xde\xd4\xef\xe7""\xea\xeb\xb7\x86\xee(\xb8\xf1\x03\xd7\xcf< '"
91,200,b'R\xe5E\x15\\\x00\x00\x00\xc0\x00\x00\xde\xf1\xb4\xaf\x86=\xde\xcf\x06\xe7\x1e\x1c\xeb\xa0\x87\xee\x0f\xb5\xf0\xf4b\xcf6\xf6',356902226,92,12582912,0,0,0,12,"[-2166348, -5274051, -2175226, -1630692, -1335161, -1175627, -986014, -3197194]",52:e5:45:15:5c:00:00:00:c0:00:00:de:f1:b4:af:86:3d:de:cf:06:e7:1e:1c:eb:a0:87:ee:0f:b5:f0:f4:62:cf:36:f6,b'R\xe5E\x15\\\x00\x00\x00\xc0\x00\x00\xde\xf1\xb4\xaf\x86=\xde\xcf\x06\xe7\x1e\x1c\xeb\xa0\x87\xee\x0f\xb5\xf0\xf4b\xcf6\xf6'
92,200,"b""\xf2\xf4E\x15]\x00\x00\x00\xc0\x00\x00\xde\xe4'\xaf`8\xde\xc6\x9e\xe7\x16\xe5\xeb\x88\x88\xed\xf5\xa4\xf0\xe3\xbe\xcf/\xb2""",356906226,93,12582912,0,0,0,12,"[-2169817, -5283784, -2177378, -1632539, -1341304, -1182300, -990274, -3199054]",f2:f4:45:15:5d:00:00:00:c0:00:00:de:e4:27:af:60:38:de:c6:9e:e7:16:e5:eb:88:88:ed:f5:a4:f0:e3:be:cf:2f:b2,"b""\xf2\xf4E\x15]\x00\x00\x00\xc0\x00\x00\xde\xe4'\xaf`8\xde\xc6\x9e\xe7\x16\xe5\xeb\x88\x88\xed\xf5\xa4\xf0\xe3\xbe\xcf/\xb2"""
93,200,b'\x8d\x04F\x15^\x00\x00\x00\xc0\x00\x00\xde\xea6\xafHP\xde\xca\xb0\xe7\x1a\xbf\xeb{\x96\xed\xe5\xfe\xf0\xdd\x89\xcf3\xce',356910221,94,12582912,0,0,0,12,"[-2168266, -5289904, -2176336, -1631553, -1344618, -1186306, -991863, -3198002]",8d:04:46:15:5e:00:00:00:c0:00:00:de:ea:36:af:48:50:de:ca:b0:e7:1a:bf:eb:7b:96:ed:e5:fe:f0:dd:89:cf:33:ce,b'\x8d\x04F\x15^\x00\x00\x00\xc0\x00\x00\xde\xea6\xafHP\xde\xca\xb0\xe7\x1a\xbf\xeb{\x96\xed\xe5\xfe\xf0\xdd\x89\xcf3\xce'
94,200,"b""-\x14F\x15_\x00\x00\x00\xc0\x00\x00\xde\xfeg\xaf:\xbb\xde\xd9,\xe7'\xaf\xebv\xfe\xed\xdd\xe5\xf0\xdf:\xcf@^""",356914221,95,12582912,0,0,0,12,"[-2163097, -5293381, -2172628, -1628241, -1345794, -1188379, -991430, -3194786]",2d:14:46:15:5f:00:00:00:c0:00:00:de:fe:67:af:3a:bb:de:d9:2c:e7:27:af:eb:76:fe:ed:dd:e5:f0:df:3a:cf:40:5e,"b""-\x14F\x15_\x00\x00\x00\xc0\x00\x00\xde\xfeg\xaf:\xbb\xde\xd9,\xe7'\xaf\xebv\xfe\xed\xdd\xe5\xf0\xdf:\xcf@^"""
95,200,b'\xcc#F\x15`\x00\x00\x00\xc0\x00\x00\xde\xf9\xa2\xaf\x19\xae\xde\xd6\xee\xe7%\xe2\xebc+\xed\xc7~\xf0\xd2\xd2\xcf>U',356918220,96,12582912,0,0,0,12,"[-2164318, -5301842, -2173202, -1628702, -1350869, -1194114, -994606, -3195307]",cc:23:46:15:60:00:00:00:c0:00:00:de:f9:a2:af:19:ae:de:d6:ee:e7:25:e2:eb:63:2b:ed:c7:7e:f0:d2:d2:cf:3e:55,b'\xcc#F\x15`\x00\x00\x00\xc0\x00\x00\xde\xf9\xa2\xaf\x19\xae\xde\xd6\xee\xe7%\xe2\xebc+\xed\xc7~\xf0\xd2\xd2\xcf>U'
96,200,b'l3F\x15a\x00\x00\x00\xc0\x00\x00\xde\xe9H\xae\xf0\xfa\xde\xcd\x02\xe7\x1dz\xebI\xc9\xed\xab\xc2\xf0\xc1\x08\xcf5\xd6',356922220,97,12582912,0,0,0,12,"[-2168504, -5312262, -2175742, -1630854, -1357367, -1201214, -999160, -3197482]",6c:33:46:15:61:00:00:00:c0:00:00:de:e9:48:ae:f0:fa:de:cd:02:e7:1d:7a:eb:49:c9:ed:ab:c2:f0:c1:08:cf:35:d6,b'l3F\x15a\x00\x00\x00\xc0\x00\x00\xde\xe9H\xae\xf0\xfa\xde\xcd\x02\xe7\x1dz\xebI\xc9\xed\xab\xc2\xf0\xc1\x08\xcf5\xd6'
97,200,b'\x0cCF\x15b\x00\x00\x00\xc0\x00\x00\xde\xeb\x97\xae\xd6\x11\xde\xcfK\xe7\x1e\xf9\xeb;W\xed\x9a\x0e\xf0\xb9C\xcf8*',356926220,98,12582912,0,0,0,12,"[-2167913, -5319151, -2175157, -1630471, -1361065, -1205746, -1001149, -3196886]",0c:43:46:15:62:00:00:00:c0:00:00:de:eb:97:ae:d6:11:de:cf:4b:e7:1e:f9:eb:3b:57:ed:9a:0e:f0:b9:43:cf:38:2a,b'\x0cCF\x15b\x00\x00\x00\xc0\x00\x00\xde\xeb\x97\xae\xd6\x11\xde\xcfK\xe7\x1e\xf9\xeb;W\xed\x9a\x0e\xf0\xb9C\xcf8*'
98,200,b'\xa7RF\x15c\x00\x00\x00\xc0\x00\x00\xde\xffk\xae\xc7\xce\xde\xdd\xcc\xe7+\xa5\xeb6\xf6\xed\x91\xa2\xf0\xba\xb7\xcfD\x89',356930215,99,12582912,0,0,0,12,"[-2162837, -5322802, -2171444, -1627227, -1362186, -1207902, -1000777, -3193719]",a7:52:46:15:63:00:00:00:c0:00:00:de:ff:6b:ae:c7:ce:de:dd:cc:e7:2b:a5:eb:36:f6:ed:91:a2:f0:ba:b7:cf:44:89,b'\xa7RF\x15c\x00\x00\x00\xc0\x00\x00\xde\xffk\xae\xc7\xce\xde\xdd\xcc\xe7+\xa5\xeb6\xf6\xed\x91\xa2\xf0\xba\xb7\xcfD\x89'
99,200,"b""FbF\x15d\x00\x00\x00\xc0\x00\x00\xdf\x00\xaf\xae\xaa\x8c\xde\xdfn\xe7-;\xeb'\x0f\xed~[\xf0\xb1\xae\xcfE\xd6""",356934214,100,12582912,0,0,0,12,"[-2162513, -5330292, -2171026, -1626821, -1366257, -1212837, -1003090, -3193386]",46:62:46:15:64:00:00:00:c0:00:00:df:00:af:ae:aa:8c:de:df:6e:e7:2d:3b:eb:27:0f:ed:7e:5b:f0:b1:ae:cf:45:d6,"b""FbF\x15d\x00\x00\x00\xc0\x00\x00\xdf\x00\xaf\xae\xaa\x8c\xde\xdfn\xe7-;\xeb'\x0f\xed~[\xf0\xb1\xae\xcfE\xd6"""
100,200,b'\xe6qF\x15e\x00\x00\x00\xc0\x00\x00\xde\xefN\xae\x7f\xda\xde\xd4\x9a\xe7$\xb9\xeb\r\x16\xedat\xf0\x9f$\xcf<%',356938214,101,12582912,0,0,0,12,"[-2166962, -5341222, -2173798, -1628999, -1372906, -1220236, -1007836, -3195867]",e6:71:46:15:65:00:00:00:c0:00:00:de:ef:4e:ae:7f:da:de:d4:9a:e7:24:b9:eb:0d:16:ed:61:74:f0:9f:24:cf:3c:25,b'\xe6qF\x15e\x00\x00\x00\xc0\x00\x00\xde\xefN\xae\x7f\xda\xde\xd4\x9a\xe7$\xb9\xeb\r\x16\xedat\xf0\x9f$\xcf<%'
101,200,b'\x86\x81F\x15f\x00\x00\x00\xc0\x00\x00\xde\xeex\xaea\x98\xde\xd5.\xe7$\x81\xea\xfdZ\xedM\xe6\xf0\x95\xf3\xcf<Y',356942214,102,12582912,0,0,0,12,"[-2167176, -5348968, -2173650, -1629055, -1376934, -1225242, -1010189, -3195815]",86:81:46:15:66:00:00:00:c0:00:00:de:ee:78:ae:61:98:de:d5:2e:e7:24:81:ea:fd:5a:ed:4d:e6:f0:95:f3:cf:3c:59,b'\x86\x81F\x15f\x00\x00\x00\xc0\x00\x00\xde\xeex\xaea\x98\xde\xd5.\xe7$\x81\xea\xfdZ\xedM\xe6\xf0\x95\xf3\xcf<Y'
102,200,b'&\x91F\x15g\x00\x00\x00\xc0\x00\x00\xdf\x00\xca\xaeQD\xde\xe2\x9c\xe7/Y\xea\xf9o\xedD\x8c\xf0\x97#\xcfG\xd3',356946214,103,12582912,0,0,0,12,"[-2162486, -5353148, -2170212, -1626279, -1377937, -1227636, -1009885, -3192877]",26:91:46:15:67:00:00:00:c0:00:00:df:00:ca:ae:51:44:de:e2:9c:e7:2f:59:ea:f9:6f:ed:44:8c:f0:97:23:cf:47:d3,b'&\x91F\x15g\x00\x00\x00\xc0\x00\x00\xdf\x00\xca\xaeQD\xde\xe2\x9c\xe7/Y\xea\xf9o\xedD\x8c\xf0\x97#\xcfG\xd3'
103,200,b'\xc2\xa0F\x15h\x00\x00\x00\xc0\x00\x00\xdf\x07\xc5\xae7\xd8\xde\xe8\x02\xe74k\xea\xf5\x9a\xed5]\xf0\x92\x0b\xcfL\xa2',356950210,104,12582912,0,0,0,12,"[-2160699, -5359656, -2168830, -1624981, -1378918, -1231523, -1011189, -3191646]",c2:a0:46:15:68:00:00:00:c0:00:00:df:07:c5:ae:37:d8:de:e8:02:e7:34:6b:ea:f5:9a:ed:35:5d:f0:92:0b:cf:4c:a2,b'\xc2\xa0F\x15h\x00\x00\x00\xc0\x00\x00\xdf\x07\xc5\xae7\xd8\xde\xe8\x02\xe74k\xea\xf5\x9a\xed5]\xf0\x92\x0b\xcfL\xa2'
104,200,b'b\xb0F\x15i\x00\x00\x00\xc0\x00\x00\xde\xf5\xe9\xae\x0b\xdb\xde\xdcK\xe7+\xc3\xea\xe92\xed\x19\x9a\xf0\x7f\xb0\xcfB\xd9',356954210,105,12582912,0,0,0,12,"[-2165271, -5370917, -2171829, -1627197, -1382094, -1238630, -1015888, -3194151]",62:b0:46:15:69:00:00:00:c0:00:00:de:f5:e9:ae:0b:db:de:dc:4b:e7:2b:c3:ea:e9:32:ed:19:9a:f0:7f:b0:cf:42:d9,b'b\xb0F\x15i\x00\x00\x00\xc0\x00\x00\xde\xf5\xe9\xae\x0b\xdb\xde\xdcK\xe7+\xc3\xea\xe92\xed\x19\x9a\xf0\x7f\xb0\xcfB\xd9'
105,200,b'\x01\xc0F\x15j\x00\x00\x00\xc0\x00\x00\xde\xf1\xea\xad\xea\x8a\xde\xdb\x01\xe7+_\xea\xe7\xa4\xed\x06G\xf0u\x7f\xcfA\x06',356958209,106,12582912,0,0,0,12,"[-2166294, -5379446, -2172159, -1627297, -1382492, -1243577, -1018497, -3194618]",01:c0:46:15:6a:00:00:00:c0:00:00:de:f1:ea:ad:ea:8a:de:db:01:e7:2b:5f:ea:e7:a4:ed:06:47:f0:75:7f:cf:41:06,b'\x01\xc0F\x15j\x00\x00\x00\xc0\x00\x00\xde\xf1\xea\xad\xea\x8a\xde\xdb\x01\xe7+_\xea\xe7\xa4\xed\x06G\xf0u\x7f\xcfA\x06'
106,200,b'\x9d\xcfF\x15k\x00\x00\x00\xc0\x00\x00\xdf\x01\xca\xad\xd7k\xde\xe6\xcd\xe75\xe8\xea\xf2f\xec\xfd\xad\xf0v\x13\xcfJ\xc9',356962205,107,12582912,0,0,0,12,"[-2162230, -5384341, -2169139, -1624600, -1379738, -1245779, -1018349, -3192119]",9d:cf:46:15:6b:00:00:00:c0:00:00:df:01:ca:ad:d7:6b:de:e6:cd:e7:35:e8:ea:f2:66:ec:fd:ad:f0:76:13:cf:4a:c9,b'\x9d\xcfF\x15k\x00\x00\x00\xc0\x00\x00\xdf\x01\xca\xad\xd7k\xde\xe6\xcd\xe75\xe8\xea\xf2f\xec\xfd\xad\xf0v\x13\xcfJ\xc9'
107,200,b'=\xdfF\x15l\x00\x00\x00\xc0\x00\x00\xdf\r\xee\xad\xc1\x01\xde\xef\xd5\xe7>\x1b\xea\xfa\xbc\xec\xf2\xce\xf0t\xe1\xcfR\xb8',356966205,108,12582912,0,0,0,12,"[-2159122, -5390079, -2166827, -1622501, -1377604, -1248562, -1018655, -3190088]",3d:df:46:15:6c:00:00:00:c0:00:00:df:0d:ee:ad:c1:01:de:ef:d5:e7:3e:1b:ea:fa:bc:ec:f2:ce:f0:74:e1:cf:52:b8,b'=\xdfF\x15l\x00\x00\x00\xc0\x00\x00\xdf\r\xee\xad\xc1\x01\xde\xef\xd5\xe7>\x1b\xea\xfa\xbc\xec\xf2\xce\xf0t\xe1\xcfR\xb8'
108,200,"b'\xdd\xeeF\x15m\x00\x00\x00\xc0\x00\x00\xde\xfc\xe6\xad\x94\xb4\xde\xe4m\xe743\xea\xf1""\xec\xd7\xd9\xf0d\xb6\xcfI\xc9'",356970205,109,12582912,0,0,0,12,"[-2163482, -5401420, -2169747, -1625037, -1380062, -1255463, -1022794, -3192375]",dd:ee:46:15:6d:00:00:00:c0:00:00:de:fc:e6:ad:94:b4:de:e4:6d:e7:34:33:ea:f1:22:ec:d7:d9:f0:64:b6:cf:49:c9,"b'\xdd\xeeF\x15m\x00\x00\x00\xc0\x00\x00\xde\xfc\xe6\xad\x94\xb4\xde\xe4m\xe743\xea\xf1""\xec\xd7\xd9\xf0d\xb6\xcfI\xc9'"
109,200,b'}\xfeF\x15n\x00\x00\x00\xc0\x00\x00\xde\xf5\r\xado\xeb\xde\xdf\x90\xe70m\xea\xed\x9f\xec\xc2k\xf0_+\xcfF\x81',356974205,110,12582912,0,0,0,12,"[-2165491, -5410837, -2170992, -1626003, -1380961, -1260949, -1024213, -3193215]",7d:fe:46:15:6e:00:00:00:c0:00:00:de:f5:0d:ad:6f:eb:de:df:90:e7:30:6d:ea:ed:9f:ec:c2:6b:f0:5f:2b:cf:46:81,b'}\xfeF\x15n\x00\x00\x00\xc0\x00\x00\xde\xf5\r\xado\xeb\xde\xdf\x90\xe70m\xea\xed\x9f\xec\xc2k\xf0_+\xcfF\x81'
110,200,b'\x19\x0eG\x15o\x00\x00\x00\xc0\x00\x00\xdf\x01\xbe\xadYk\xde\xe8\xbc\xe79)\xea\xf6r\xec\xb7\xca\xf0g\xbd\xcfN\xbe',356978201,111,12582912,0,0,0,12,"[-2162242, -5416597, -2168644, -1623767, -1378702, -1263670, -1022019, -3191106]",19:0e:47:15:6f:00:00:00:c0:00:00:df:01:be:ad:59:6b:de:e8:bc:e7:39:29:ea:f6:72:ec:b7:ca:f0:67:bd:cf:4e:be,b'\x19\x0eG\x15o\x00\x00\x00\xc0\x00\x00\xdf\x01\xbe\xadYk\xde\xe8\xbc\xe79)\xea\xf6r\xec\xb7\xca\xf0g\xbd\xcfN\xbe'
111,200,b'\xb9\x1dG\x15p\x00\x00\x00\xc0\x00\x00\xdf\x12\x0c\xadEZ\xde\xf4\xca\xe7C\xea\xeb\x01f\xec\xaf*\xf0r]\xcfX\xdb',356982201,112,12582912,0,0,0,12,"[-2158068, -5421734, -2165558, -1621014, -1375898, -1265878, -1019299, -3188517]",b9:1d:47:15:70:00:00:00:c0:00:00:df:12:0c:ad:45:5a:de:f4:ca:e7:43:ea:eb:01:66:ec:af:2a:f0:72:5d:cf:58:db,b'\xb9\x1dG\x15p\x00\x00\x00\xc0\x00\x00\xdf\x12\x0c\xadEZ\xde\xf4\xca\xe7C\xea\xeb\x01f\xec\xaf*\xf0r]\xcfX\xdb'
112,200,b'X-G\x15q\x00\x00\x00\xc0\x00\x00\xdf\x043\xad\x1a?\xde\xecG\xe7<5\xea\xf9j\xec\x95Y\xf0k\xbc\xcfP\xcc',356986200,113,12582912,0,0,0,12,"[-2161613, -5432769, -2167737, -1622987, -1377942, -1272487, -1020996, -3190580]",58:2d:47:15:71:00:00:00:c0:00:00:df:04:33:ad:1a:3f:de:ec:47:e7:3c:35:ea:f9:6a:ec:95:59:f0:6b:bc:cf:50:cc,b'X-G\x15q\x00\x00\x00\xc0\x00\x00\xdf\x043\xad\x1a?\xde\xecG\xe7<5\xea\xf9j\xec\x95Y\xf0k\xbc\xcfP\xcc'
113,200,b'\xf8<G\x15r\x00\x00\x00\xc0\x00\x00\xde\xf9l\xac\xf2V\xde\xe6*\xe76\x8c\xea\xf3\xcd\xec~\x02\xf0gk\xcfK\x0c',356990200,114,12582912,0,0,0,12,"[-2164372, -5442986, -2169302, -1624436, -1379379, -1278462, -1022101, -3192052]",f8:3c:47:15:72:00:00:00:c0:00:00:de:f9:6c:ac:f2:56:de:e6:2a:e7:36:8c:ea:f3:cd:ec:7e:02:f0:67:6b:cf:4b:0c,b'\xf8<G\x15r\x00\x00\x00\xc0\x00\x00\xde\xf9l\xac\xf2V\xde\xe6*\xe76\x8c\xea\xf3\xcd\xec~\x02\xf0gk\xcfK\x0c'
